DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT,2018,107.1,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT,2019,107.6,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT1,2015,163.3,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT1,2016,165.6,b
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT1,2017,167.0,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT1,2018,167.2,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT1,2019,168.1,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT11,2015,79.0,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT11,2016,79.4,b
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT11,2017,79.7,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT11,2018,77.5,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT11,2019,77.8,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT111,2015,54.3,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT111,2016,54.4,b
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT111,2017,54.3,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT111,2018,54.2,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT111,2019,54.0,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT112,2015,101.4,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT112,2016,102.4,b
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT112,2017,103.1,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT112,2018,96.9,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT112,2019,97.6,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT113,2015,67.2,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT113,2016,67.3,b
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT113,2017,67.2,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT113,2018,66.9,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT113,2019,66.8,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT12,2015,87.0,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT12,2016,87.7,b
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT12,2017,88.2,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT12,2018,88.5,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT12,2019,88.9,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT121,2015,73.7,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT121,2016,74.2,b
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT121,2017,74.4,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT121,2018,74.6,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT121,2019,74.8,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT122,2015,76.6,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT122,2016,77.2,b
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT122,2017,77.4,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT122,2018,77.7,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT122,2019,77.9,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT123,2015,124.7,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT123,2016,126.1,b
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT123,2017,127.0,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT123,2018,127.8,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT123,2019,128.4,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT124,2015,48.0,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT124,2016,48.2,b
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT124,2017,48.1,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT124,2018,47.8,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT124,2019,47.7,
ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),20/08/21 23:00:00,A,PER_KM2,AT125,2015,51.8,
