DATAFLOW,LAST UPDATE,freq,indic_de,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES,2020,44.3,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES,2016,41.7,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES,2017,42.2,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES,2018,42.6,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES,2019,42.9,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES,2020,43.3,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES1,2016,48.5,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES1,2017,48.9,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES1,2018,49.3,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES1,2019,49.7,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES1,2020,50.1,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES1,2016,46.9,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES1,2017,47.3,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES1,2018,47.7,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES1,2019,48.1,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES1,2020,48.5,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES1,2016,45.3,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES1,2017,45.7,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES1,2018,46.1,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES1,2019,46.5,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES1,2020,46.9,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES11,2016,48.2,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES11,2017,48.7,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES11,2018,49.1,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES11,2019,49.4,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES11,2020,49.8,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES11,2016,46.7,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES11,2017,47.1,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES11,2018,47.5,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES11,2019,47.9,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES11,2020,48.3,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES11,2016,45.1,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES11,2017,45.5,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES11,2018,45.9,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES11,2019,46.3,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES11,2020,46.7,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES12,2016,50.1,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES12,2017,50.5,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES12,2018,50.9,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES12,2019,51.3,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES12,2020,51.7,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES12,2016,48.3,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES12,2017,48.8,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES12,2018,49.2,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES12,2019,49.6,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES12,2020,50.0,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES12,2016,46.5,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES12,2017,47.0,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES12,2018,47.4,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES12,2019,47.8,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES12,2020,48.2,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES13,2016,46.5,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES13,2017,47.0,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES13,2018,47.4,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES13,2019,47.9,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES13,2020,48.3,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES13,2016,45.2,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES13,2017,45.6,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES13,2018,46.1,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES13,2019,46.5,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES13,2020,46.9,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES13,2016,43.8,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES13,2017,44.3,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES13,2018,44.7,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES13,2019,45.1,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES13,2020,45.6,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES2,2016,46.1,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES2,2017,46.4,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES2,2018,46.8,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES2,2019,47.0,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES2,2020,47.3,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES2,2016,44.8,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES2,2017,45.2,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES2,2018,45.5,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES2,2019,45.8,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES2,2020,46.1,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES2,2016,43.6,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES2,2017,44.0,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES2,2018,44.4,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES2,2019,44.7,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES2,2020,44.9,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES21,2016,47.1,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES21,2017,47.4,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES21,2018,47.8,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES21,2019,48.1,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES21,2020,48.3,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES21,2016,45.7,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES21,2017,46.0,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES21,2018,46.4,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES21,2019,46.7,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES21,2020,47.0,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES21,2016,44.3,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES21,2017,44.7,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES21,2018,45.0,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES21,2019,45.4,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES21,2020,45.6,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES22,2016,44.0,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES22,2017,44.3,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES22,2018,44.6,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES22,2019,44.8,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES22,2020,45.1,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES22,2016,43.1,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES22,2017,43.4,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES22,2018,43.8,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES22,2019,44.0,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES22,2020,44.3,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES22,2016,42.3,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES22,2017,42.6,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES22,2018,42.9,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES22,2019,43.2,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES22,2020,43.5,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES23,2016,44.8,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES23,2017,45.3,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES23,2018,45.7,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES23,2019,46.1,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES23,2020,46.4,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES23,2016,43.9,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES23,2017,44.4,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES23,2018,44.8,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES23,2019,45.2,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES23,2020,45.5,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES23,2016,43.0,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES23,2017,43.5,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES23,2018,43.9,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES23,2019,44.3,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES23,2020,44.6,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES24,2016,45.7,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES24,2017,46.1,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES24,2018,46.4,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES24,2019,46.6,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES24,2020,46.9,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES24,2016,44.4,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES24,2017,44.8,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES24,2018,45.2,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES24,2019,45.5,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES24,2020,45.7,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES24,2016,43.3,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES24,2017,43.7,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES24,2018,44.1,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES24,2019,44.4,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES24,2020,44.6,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES3,2016,42.9,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES3,2017,43.3,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES3,2018,43.7,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES3,2019,44.0,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES3,2020,44.2,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES3,2016,41.7,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES3,2017,42.2,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES3,2018,42.5,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES3,2019,42.8,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES3,2020,43.1,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES3,2016,40.6,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES3,2017,41.0,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES3,2018,41.3,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES3,2019,41.6,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES3,2020,41.9,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES30,2016,42.9,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES30,2017,43.3,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES30,2018,43.7,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES30,2019,44.0,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES30,2020,44.2,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES30,2016,41.7,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES30,2017,42.2,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES30,2018,42.5,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES30,2019,42.8,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES30,2020,43.1,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES30,2016,40.6,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES30,2017,41.0,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES30,2018,41.3,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES30,2019,41.6,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES30,2020,41.9,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES4,2016,45.8,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES4,2017,46.3,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES4,2018,46.8,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES4,2019,47.2,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,FMEDAGEPOP,YR,ES4,2020,47.6,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES4,2016,44.7,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES4,2017,45.2,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES4,2018,45.6,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES4,2019,46.1,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MEDAGEPOP,YR,ES4,2020,46.4,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES4,2016,43.6,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES4,2017,44.1,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES4,2018,44.6,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES4,2019,45.0,
ESTAT:DEMO_R_PJANIND2$DEFAULTVIEW(1.0),11/03/21 23:00:00,A,MMEDAGEPOP,YR,ES4,2020,45.4,
