DATAFLOW,LAST UPDATE,freq,indic_is,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT22,2018,83,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT22,2019,84,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT22,2020,82,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT22,2021,85,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT31,2010,67,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT31,2011,75,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT31,2012,75,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT31,2013,79,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT31,2014,78,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT31,2016,83,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT31,2017,83,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT31,2018,84,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT31,2019,85,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT31,2020,84,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT31,2021,89,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT32,2010,70,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT32,2011,76,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT32,2012,80,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT32,2013,77,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT32,2014,81,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT32,2016,81,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT32,2017,88,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT32,2018,86,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT32,2019,86,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT32,2020,86,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT32,2021,90,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT33,2010,73,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT33,2011,75,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT33,2012,72,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT33,2013,77,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT33,2014,78,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT33,2016,81,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT33,2017,86,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT33,2018,86,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT33,2019,88,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT33,2020,89,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT33,2021,89,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT34,2010,72,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT34,2011,82,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT34,2012,81,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT34,2013,81,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT34,2014,82,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT34,2016,85,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT34,2017,86,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT34,2018,86,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT34,2019,88,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT34,2020,89,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,AT34,2021,91,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE10,2010,74,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE10,2011,79,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE10,2012,78,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE10,2013,78,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE10,2014,81,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE10,2015,84,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE10,2016,85,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE10,2017,86,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE10,2018,87,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE10,2019,88,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE10,2020,89,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE10,2021,93,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE21,2010,79,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE21,2011,81,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE21,2012,79,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE21,2013,84,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE21,2014,86,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE21,2015,84,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE21,2016,87,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE21,2017,89,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE21,2018,91,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE21,2019,91,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE21,2020,90,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE21,2021,94,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE22,2010,73,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE22,2011,80,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE22,2012,79,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE22,2013,81,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE22,2014,89,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE22,2015,85,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE22,2016,85,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE22,2017,87,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE22,2018,85,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE22,2019,91,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE22,2020,90,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE22,2021,91,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE23,2010,74,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE23,2011,78,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE23,2012,80,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE23,2013,83,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE23,2014,85,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE23,2015,84,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE23,2016,86,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE23,2017,84,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE23,2018,89,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE23,2019,88,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE23,2020,93,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE23,2021,94,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE24,2010,78,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE24,2011,81,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE24,2012,84,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE24,2013,85,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE24,2014,86,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE24,2015,86,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE24,2016,86,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE24,2017,89,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE24,2018,89,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE24,2019,94,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE24,2020,95,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE24,2021,95,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE25,2010,77,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE25,2011,79,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE25,2012,79,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE25,2013,81,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE25,2014,85,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE25,2015,83,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE25,2016,85,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE25,2017,88,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE25,2018,88,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE25,2019,89,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE25,2020,89,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE25,2021,93,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE31,2010,81,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE31,2011,85,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE31,2012,90,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE31,2013,85,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE31,2014,86,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE31,2015,91,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE31,2016,88,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE31,2017,88,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE31,2018,92,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE31,2019,92,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE31,2020,96,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE31,2021,95,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE32,2010,70,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE32,2011,74,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE32,2012,69,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE32,2013,73,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE32,2014,75,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE32,2015,81,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE32,2016,76,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE32,2017,79,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE32,2018,81,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE32,2019,82,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE32,2020,87,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE32,2021,83,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE33,2010,71,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE33,2011,70,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE33,2012,71,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE33,2013,76,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE33,2014,77,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE33,2015,78,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE33,2016,82,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE33,2017,81,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE33,2018,85,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE33,2019,88,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE33,2020,88,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE33,2021,89,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE34,2010,67,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE34,2011,72,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE34,2012,74,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE34,2013,73,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE34,2014,79,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE34,2015,83,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE34,2016,81,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE34,2017,87,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE34,2018,83,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE34,2019,88,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE34,2020,85,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE34,2021,89,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE35,2010,72,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE35,2011,81,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE35,2012,74,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE35,2013,78,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE35,2014,83,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE35,2015,81,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE35,2016,79,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE35,2017,84,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE35,2018,84,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE35,2019,86,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE35,2020,84,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BE35,2021,85,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BG31,2010,36,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BG31,2011,39,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BG31,2012,38,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BG31,2013,43,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BG31,2014,45,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BG31,2015,40,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BG31,2016,54,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BG31,2017,57,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BG31,2018,58,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BG31,2019,62,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BG31,2020,60,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BG31,2021,68,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BG32,2010,40,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BG32,2011,43,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BG32,2012,48,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BG32,2013,48,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BG32,2014,55,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BG32,2015,55,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BG32,2016,56,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BG32,2017,64,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BG32,2018,62,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BG32,2019,69,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BG32,2020,64,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BG32,2021,76,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BG33,2010,36,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BG33,2011,37,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BG33,2012,46,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BG33,2013,48,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BG33,2014,52,
ESTAT:TGS00050(1.0),16/12/21 11:00:00,A,I_IUSE,PC_IND,BG33,2015,53,
